Province,Title,Rating,Price,Address,Phone,Link,Service,Image
Bắc Giang,Lẩu Nấm Hoàng Phố - TP. Bắc Giang ( CN CÔNG TY CP DỊCH VỤ GOLDSUN),4.1,,"269 Nguyễn Thị Minh Khai, Dĩnh Kế, Bắc Giang, 26120, Vietnam",+84 915 899 696,http://launamhoangpho.vn/,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMc4BsRPgaoZ4OTTonLy5ec5-SmonLlMKhSmG7q=w122-h92-k-no
Bắc Giang,Nhà Hàng Hải Sản Ghẹ Xanh Bắc Giang,4.5,,"3 Hùng Vương 1, Phường Lê Lợi, Bắc Giang, Vietnam",+84 916 884 848,https://haisanghexanh.com/,[None],https://lh5.googleusercontent.com/p/AF1QipOWGgaIpkmPSBdwhC_VSe49ojlv4ALuOwCUnzjj=w122-h92-k-no
Bắc Giang,Nhà Hàng Đặc Sản Chim,4.2,,"35 Đ. Mai Sẫu, Đa Mai, Bắc Giang, Vietnam",+84 204 3857 060,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPIhi6_KDXafUadync8OhahNA_DfJxTnIET9HsI=w80-h106-k-no
Bắc Giang,Nhà Hàng Cua Đỏ,4.5,,"64 Châu Xuyên, Phường Lê Lợi, Bắc Giang, Vietnam",+84 848 288 388,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOZ9sdIjDPgaizo2dUl_WXcGNYsvCm4jzyleWTI=w122-h92-k-no
Bắc Giang,Bắc Giang. Trâu tươi Anh Đào 36,4.1,,"ngõ 62 Lý Tự Trọng, Xương Giang, Bắc Giang, Vietnam",+84 914 627 234,https://www.facebook.com/nhahanganhdao36,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNzWRSOTqY3TOmWHuyAZPjbt_O1i5Y99hJHnyW9=w122-h92-k-no
Bắc Giang,Nhà Hàng Ăn Ngon,4.1,,"39 Ng. Trang, Phường Trần Nguyên Hã, Bắc Giang, Vietnam",,,[],https://lh5.googleusercontent.com/p/AF1QipPmCjjJ3nagXzDf0K1hmBO1OkpVagXw7BaK4V7U=w122-h92-k-no
Bắc Kạn,Le Jardin Bac Kan,4.4,,"2/455 tổ 9A, Bắc Kạn, Vietnam",+84 933 039 928,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM20tN-LvChrIIka7XgRWa7mvFNGMSZOz7AitLz=w122-h92-k-no
Bắc Kạn,Ẩm Thực Nhà Sàn,3.7,,"5R3Q+PXR, TT. Minh Khai, Bắc Kạn, Vietnam",+84 983 546 358,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNKvP13F-3ka1Z8l5ExCXxqir_m4c4sC1AgpeE=w122-h92-k-no
Bắc Kạn,Nhà hàng Thanh Thu - Đặc sản Thịt Dê,3.5,,"Tổ 1A phường Đức Xuân thành phố bắc kan tỉnh bắc man, Bắc Kạn, Vietnam",+84 982 895 988,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPS-yYUB7e-nUjs4W5SoX5Xr6nTYbPuXFo0C1v_=w80-h106-k-no
Bắc Kạn,Nhà Hàng Lá Cọ Bắc Kạn,3.9,,"4RQP+J33, Phùng Chí Kiên, Bắc Kạn, Vietnam",+84 209 3870 953,,"[['Outdoor seating', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNBTSlEutABGOMpY2vtaUQbB4wNL58WZmVtQiuG=w122-h92-k-no
Bắc Kạn,Nhà Hàng TÁM CƯƠNG Bắc Kạn,3.7,,"74 Võ Nguyên Giáp, Tổ 1, Bắc Kạn, 260000, Vietnam",+84 982 893 288,https://www.nhahangtamcuong.com/,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNMEYQVzvOj3ovxJWw2xBpZ8DiR9jJ1wdL59wFA=w80-h142-k-no
Bắc Kạn,"Bếp FIT - bún ốc, bún hải sản và bánh mì chảo",4.5,,"143 Phùng Chí Kiên, Đối diện thể thao, Bắc Kạn, Vietnam",+84 915 200 087,https://www.facebook.com/B%E1%BA%BFp-FIT-112331000354466/,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPo48Kop725Hd-KeXmAX47HDZ47JQFcW7DPdrrR=w122-h92-k-no
Bắc Kạn,Nhà Hàng Duyên Bắc Á,3.6,,"209 Đ. Kon Tum, Phùng Chí Kiên, Bắc Kạn, 260000, Vietnam",+84 867 141 099,https://www.facebook.com/nhahangduyenbaca/,"[['Kerbside pickup', 'No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNhilVKOolDddCYdc4Yg4F4iu9x2Kt-7rOBEaMx=w122-h92-k-no
Bắc Kạn,Nhà hàng Bia Phố Núi,4,,"Tổ 11C, Bắc Kạn, 960000, Vietnam",+84 377 786 555,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOZmVa0jMHpj1jF-DmCdcBZ6IkWm-orDxNv1rJ1=w80-h120-k-no
Bắc Kạn,AE quán - đồ ăn vặt,5,,"200 Võ Nguyên Giáp, Phùng Chí Kiên, Bắc Kạn, 23000, Vietnam",+84 868 409 806,,"[['Kerbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO1mnH_6X-lJQuGPK76A93VEZd1zLf9X35n5Lvd=w91-h92-k-no
Bắc Kạn,Quán cơm Minh Biên,3.4,"₫1–100,000","492 QL3, Nông Thượng, Bắc Kạn, Vietnam",+84 919 149 662,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNllhaud_JRnTcAfZyvMrtMnJCp9FQwtlPyu69C=w122-h92-k-no
Bắc Kạn,Nhà Hàng Kiên Duyên,5,,"Tổ 1A, Bắc Kạn, Vietnam",+84 856 636 999,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOayZQojFHt-26t2X5EfRtjEdGhM2XAD15URWyY=w122-h92-k-no
Bắc Kạn,Hải sản Lê Hằng,4,,"Đường Trường Chinh, tổ 5, Bắc Kạn, Vietnam",+84 975 706 110,,"[['Kerbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMpQj6PzACdA9hTF_zv3RkmbgAOVmP6xkKf85dx=w80-h106-k-no
Bắc Kạn,Nhà hàng Hương Quê,3.8,,"Tổ 3, TP, Bắc Kạn, Vietnam",+84 961 557 555,,"[['No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipML0MDrojVLHcNqUWfDRpSFDQwhmaNLstfw-J7y=w163-h92-k-no
Bắc Kạn,Nhà hàng Lan Thịnh,3.6,"₫1–100,000","375 QL3, Nông Thượng, Bắc Kạn, Vietnam",+84 338 419 858,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPnfmBmH-Y0S1BH0vCd2K9dtCn6TYUGYmPMqVa-=w122-h92-k-no
Bắc Kạn,Quán Ăn Nga Cầu,4.1,,"17 Nguyễn Văn Thoát, Phùng Chí Kiên, Bắc Kạn, Vietnam",+84 912 327 510,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN4rFRthYCBhQrs_D9bunU5nI8mPA1rloNimKqa=w122-h92-k-no
Bắc Kạn,Quán Cơm Quang Hào,3.6,"₫1–200,000","4RWP+GFM, Trường Chinh, Phùng Chí Kiên, Bắc Kạn, Vietnam",,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP6HqSsTbOgaCVLF3u_WeCHwWgRf9fQYEs-VXue=w163-h92-k-no
Bắc Kạn,Nhà Hàng Cây Me,,,"Tp, 32 Trần Hưng Đạo, Phùng Chí Kiên, Bắc Kạn, Vietnam",+84 979 558 109,,"[['Kerbside pickup', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMwbEd78XfSNLVS4DpwtvBtrl692F6qfng0DNDR=w122-h92-k-no
Bắc Kạn,Nhà Hàng - Khách Sạn Sơn Nữ,4.1,€34,"1A, Phùng Chí Kiên, Bắc Kạn, Vietnam",+84 869 299 333,https://nhahangsonnu.com/,[],https://lh5.googleusercontent.com/p/AF1QipPFlWpMpIhRJRpeYF10MMaNFI1jj2XhReyxqcg9=w163-h92-k-no
Bắc Kạn,Nhà Hàng Bảo Miến,3,,"4RXM+649, Phùng Chí Kiên, Bắc Kạn, Vietnam",+84 209 3871 143,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPFlWpMpIhRJRpeYF10MMaNFI1jj2XhReyxqcg9=w163-h92-k-no
Bắc Kạn,Nhà Hàng Hiển Dy,,,"60 Trần Hưng Đạo, Phùng Chí Kiên, Bắc Kạn, Vietnam",+84 209 3872 897,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPFlWpMpIhRJRpeYF10MMaNFI1jj2XhReyxqcg9=w163-h92-k-no
Bắc Ninh,Nhà Hàng Đặc Sản Dê Núi,4,,"34 Nguyễn Cao, P.Tiền An, Bắc Ninh, Vietnam",+84 838 588 855,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMgRSGMIly0uLbi43Lg31FMFARHD_wZo-rWZlsl=w122-h92-k-no
Bắc Ninh,Nhà Hàng Trâu Giật Nhất Giang - Đặc sản trâu giật tươi ngon chất lượng nhất tại Bắc Ninh,4.8,,"30 Đ. Lạc Long Quân, P. Đáp Cầu, Bắc Ninh, 16109, Vietnam",+84 915 153 448,,[['Dine-in']],https://lh5.googleusercontent.com/p/AF1QipMSkvvpRhUtNYsY2cgLqDakBRSdHp6J2GMiMg1f=w80-h106-k-no
Bắc Ninh,Nhà Hàng NHẤT DƯƠNG QUÁN - Dê Quay Tùng Xẻo Restaurant,4.7,,"16 Kim Lân, Kinh Bắc, Bắc Ninh, Vietnam",+84 336 090 387,https://www.facebook.com/nhatduongquan.16kimlan,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN0FYCPWbbvHmkxpWpdLOo3wOZqwOp1nWCLjBuu=w107-h92-k-no
Bắc Ninh,Nhà Hàng Ngọc Công Đặc Sản,5,,"404 Đ. Thiên Đức, P.Vệ An, Bắc Ninh, Vietnam",,,[None],https://lh5.googleusercontent.com/p/AF1QipN0FYCPWbbvHmkxpWpdLOo3wOZqwOp1nWCLjBuu=w107-h92-k-no
Bắc Ninh,Bảo Thái Đặc Sản Dân Tộc Thịt Chó Việt Trì,3.6,,"48 Hồ Ngọc Lân, Kinh Bắc, Bắc Ninh, Vietnam",,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOcNnjlgkXyjLxN-ShBLtvL_ijnZiyUAbIhTMAH=w194-h92-k-no
Bắc Ninh,Quán Ngon Ba Miền,3.8,,"1a Cao Lỗ Vương, Đại Phúc, Bắc Ninh, Vietnam",+84 888 912 099,,"[['Outdoor seating', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOlDH92a5Qv8KNnFQfRfRbObAI63KO8Sl3iFpR3=w80-h106-k-no
Bắc Ninh,Nhà hàng 29,4.4,,"33 Ngọc Hân Công Chúa, Đại Phúc, Bắc Ninh, 16000, Vietnam",+84 969 603 499,,"[['No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMsFI3K384lhyWDRYJ8hPjJGtH0PWhA66pRYVHK=w122-h92-k-no
Bắc Ninh,Đặc sản Thị Cầu Xưa và Nay,4.3,,"140 Hoàng Quốc Việt, P. Thị Cầu, Bắc Ninh, Vietnam",+84 987 696 096,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN--OyKetscBLJ3fTWo5sUUk-SUbGq-8VvoD9n3=w163-h92-k-no
Bắc Ninh,Gánh - Hue Speciality,4.4,"₫1–100,000","79 Lê Văn Thịnh, Suối Hoa, Bắc Ninh, 220000, Vietnam",+84 985 106 456,https://www.facebook.com/profile.php?id=61555216593897&mibextid=LQQJ4d,"[['Kerbside pickup', 'No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNP3oFeJjw6F8177NHXaUMDIQBYMJt_MMvxQxxb=w92-h92-k-no
Bắc Ninh,Phở Gan Cháy Đáp Cầu THẮNG THỦY,3.9,"₫1–100,000","22 Trần Quốc Toản, P.Ninh Xá, Bắc Ninh, Vietnam",+84 395 110 057,,"[['No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMdnmRfXRXiZOmMF--OqSag9vVSsyVvpabYS5U4=w150-h92-k-no
Bắc Ninh,Tân Lương Sơn Bắc Ninh,4.1,,"90 Đ. Lý Nhân Tông, P.Ninh Xá, Bắc Ninh, Vietnam",+84 835 435 555,https://www.facebook.com/tanluongson.vn,"[['Outdoor seating', 'Kerbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMdBqZChtVa-NY-eM-XB9MclnALq4qPBG2JL9m6=w137-h92-k-no
Bắc Ninh,Quán Ngon Thành Phố,3.7,$$,"53W8+GXC, Đ. Lạc Long Quân, Vạn An, Bắc Ninh, Vietnam",+84 222 8501 889,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPAv1zjFhOTc5_-FyG_vwPchF1m_r8WwXaDnSxi=w122-h92-k-no
Bắc Ninh,cơm bình dân Nguyệt Ánh,4.5,,"55 Nguyễn Đăng Đạo, Suối Hoa, Bắc Ninh, Vietnam",,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipONQkea3wlLYUR3fT36RGMmqZKLP9c6Ej3-S_Dt=w92-h92-k-no
Bắc Ninh,Chung Mười - Phở gan cháy,4.2,"₫1–100,000","Đáp Cầu, Tp. Bắc Ninh, Bắc Ninh, Vietnam",,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOi4zuSho5Nytds3hdS1Kh10w8UPWLnfIjco8I9=w202-h92-k-no
Bắc Ninh,Nhà Hàng M'M Bắc ninh,4.2,"₫1–100,000","60 Đ. Nguyễn Gia Thiều, Suối Hoa, Bắc Ninh, 220000, Vietnam",+84 868 381 007,https://www.facebook.com/MMBacninh,"[['No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP9vQH1GJBEXk8nEcf0EpKZOBe8AOr0ahO52tZE=w122-h92-k-no
Bắc Ninh,Noan Hải Sản Ngon,3.8,"₫1,000,000+","90 Ngọc Hân Công Chúa, P.Ninh Xá, Bắc Ninh, Vietnam",+84 933 601 981,https://www.facebook.com/100091254341064,"[['Outdoor seating', 'Kerbside pickup', 'No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNv_ypxPPnZ6ftec5SdlFCCFgxbD4i3lGeOjqp0=w163-h92-k-no
Bắc Ninh,Nhà hàng San San,4.1,$$,"5382+JWF, Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, 790000, Vietnam",+84 222 3508 758,http://facebook.com/nhahangsansanbn,[['Dine-in']],https://lh5.googleusercontent.com/p/AF1QipPyEJexsnvaGxRMk7r2w_H8bhWr82d7hrasNM9T=w122-h92-k-no
Bắc Ninh,어죽Quán Cháo Cá Chín Mười,4.2,"₫1–100,000","35 Đ. Thiên Đức, P.Vệ An, Bắc Ninh, Vietnam",+84 917 114 228,,"[['No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM6FvVcmjupY3MEJ57fh35i_t9hjPpqDRULdt1S=w163-h92-k-no
Bắc Ninh,Nhà hàng lẩu cua Duy Minh ( Cơm Việt),4,,"86 Huyền Quang, P.Ninh Xá, Bắc Ninh, 790000, Vietnam",+84 222 3812 730,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPtsczRe8TETEOiD4FvXdGSTtVbVdX9HOufXJwu=w163-h92-k-no
Bắc Ninh,Nhà hàng Bò Tơ A Bản - 29 Lê Thái Tổ,4.2,,"Số 29 Đ. Lê Thái Tổ, Võ Cường, Bắc Ninh, Vietnam",+84 399 962 954,https://www.facebook.com/botoaban,"[['Outdoor seating', 'Kerbside pickup', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO3OACLL_QAElReOecMMzvWGiHpPjR4bBp-fEVw=w92-h92-k-no
Bến Tre,Quán Bà Bèo,4.5,"₫1–100,000","69M9+C8J, Phường 5, Bến Tre, Vietnam",,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPU798wve27uoeeKQJwBOQOy3JK-FPQiTQuGmjB=w122-h92-k-no
Bến Tre,Mai An Tiem Food Garden,3.9,$$,"108e Đ. Nguyễn Văn Nguyễn, Mỹ Thạnh An, Bến Tre, Vietnam",+84 913 189 610,https://maiantiemgarden.com/,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPML5OfO92XPMh2nBzOu5nV6ad5XVh9cUAubBYN=w80-h106-k-no
Bến Tre,Ăn gì bán nấy-Bếp Bà Béo,4.3,"₫1–100,000","478B Ca Văn Thỉnh, P. Phú Khương, Bến Tre, Vietnam",+84 889 445 839,,"[['Outdoor seating', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNcxkZfWTKHOKRBfNx5syWgdevp7c_sQtd1nMxp=w163-h92-k-no
Bến Tre,Lẩu mắm Trúc Giang,4.2,"₫1–200,000","293D Nguyễn Thị Định, Street, Bến Tre, Vietnam",+84 916 702 969,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNK1Qg0LUYx5YnImdMEiTpy9htYPx9mEA9-buiU=w122-h92-k-no
Bến Tre,Hủ Tiếu Hải Sản Bến Tre (Ben Tre Seafood Noodle Soup),4.1,"₫1–100,000","36-38 Phan Ngọc Tòng, Phường 1, Bến Tre, Vietnam",+84 984 373 079,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN_-gac90nSuHH5M97BFmdCJFw2Sp2Ua1IWgyFF=w138-h92-k-no
Bến Tre,Nhà hàng nổi TTC Bến Tre,4.1,$$,"Hùng Vương, Phường 5, Bến Tre, Vietnam",+84 939 160 324,https://ttchospitality.vn/ttc-palace/TTC--NHA-HANG-NOI-BEN-TRE,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPVyhSExuVrGWPUhS4toiKcD_ALfLau5MzmADGS=w163-h92-k-no
Bến Tre,Nhà Hàng An Nam,4.3,,"898 Đ. Nguyễn Văn Nguyễn, Mỹ Thạnh An, Bến Tre, Vietnam",+84 704 705 706,http://amthucannam.com.vn/,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO4uYP6qqu_if3ck_UILF7_EGPq-j85AqJV5hUq=w163-h92-k-no
Bến Tre,Hầm Rượu Nướng Ngon,3.8,$$,"Unnamed, Road, Bến Tre, Vietnam",+84 904 442 440,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPTIfWOohgXv_-iKmJQAwFd1QHzU9IYPN5iIiKD=w122-h92-k-no
Bến Tre,Út Hoá Quán,3.9,,"113 Nguyễn Huệ, Phường 1, Bến Tre, Vietnam",+84 915 056 795,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOXsN_TRHtCHuqJ-hE87GS6oNTKIVl7E3mgSF6P=w122-h92-k-no
Bến Tre,Phở Ngọc Châu,4.2,"₫1–100,000","209 Đ. Nguyễn Văn Tư, Phường 7, Tp. Bến Tre, Bến Tre, Vietnam",+84 888 819 707,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPdU_Y_-ewQBUWriAlM84LttqfNzzKh9emUno1i=w122-h92-k-no
Bến Tre,Quán ăn sân vườn Cậu Ba,4.5,,"ấp 3, Bến Tre, Vietnam",+84 833 294 481,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPiNI7SzxmrJsBi4m3200TSKvv2FqnDVvDPtH76=w80-h106-k-no
Bến Tre,Ẩm thực Ngô Đồng,4.1,,"165b, kp5, 86000, Vietnam",+84 345 252 739,http://nautiecmientay.com/,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNP34WEJmcwBgt3tKcF_3Led_ONUBdL0ftHI6Nm=w163-h92-k-no
Bến Tre,Tiệm Cơm Nam Sơn,3.7,,"41 Phan Ngọc Tòng, Phường 1, Bến Tre, Vietnam",+84 275 3822 873,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO-ek4n2mQJjddjXxBox7m2riIn2bId09G3uvj9=w80-h106-k-no
Bến Tre,Phở Hồng Cúc - Phở Bến Tre,4.9,"₫1–100,000","363/4D Đ. Nguyễn Văn Nguyễn, An Thuận A, Bến Tre, 86000, Vietnam",+84 932 770 435,http://phohongcuc.com/,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOuzkF_fuF2xmy-Ciqhl_eWGPi8_T_r5wXynp1j=w80-h106-k-no
Bến Tre,Riro Korean Food - Bến Tre,4.4,"₫1–100,000","42k Đường số 5, khu phố 3, Khu dân cư Ao Sen, Chợ Chùa, Bến Tre, Vietnam",+84 868 222 792,,"[['Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMy5vzg4bxCPtVuFkj-4_Ls7bKU9s8zvhAFTnwN=w122-h92-k-no
Bến Tre,Hủ tiếu mực thịt bằm Hồng Khánh,4.9,"₫1–100,000","Đại lộ, Đông Tây, Bến Tre, 86000, Vietnam",+84 336 710 953,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPrIMcgQfDUejsidrmTRhIAsmvsQ8sf6ihoR1-2=w122-h92-k-no
Bến Tre,Cơm Tấm Cô Mười,4.3,"₫1–100,000","69RF+XF8, Nguyễn Ngọc Nhựt, Phường 4, Bến Tre, Vietnam",+84 394 523 739,https://comtamcomuoi.com/,"[['Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMzNE-DoTXlolYjlnzjglL4Z_8ynisgXSBEMKo7=w122-h92-k-no
Bến Tre,Nhà Hàng Xứ Dừa,4.3,,"Tổ 2 ấp 3, Phú Nhuận, Bến Tre, Vietnam",+84 906 986 836,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNqVTG4OOLVMKCWpz6NF0EOXKZM8C4GYoBq_k_q=w122-h92-k-no
Bến Tre,Quán Thích Ốc,3.6,$$,"108A5 Đại Lộ Đồng Khởi, P. Phú Khương, Bến Tre, Vietnam",,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO58f3xBcGC3uu33ePUuRXUjEslHiDONumLyAtW=w163-h92-k-no
Bến Tre,Quán Ăn Kim Ngân,4.2,"₫1–100,000","793F+HFR, P. Phú Khương, Bến Tre, Vietnam",+84 916 792 080,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOkcyAkxrhlfLFuXVs1i2Q9rLBrJ-gpeefi8kzd=w163-h92-k-no
Bình Dương,Đặc Sản Dê Núi Bình Dương I Nhà Hàng Dê Hưng Thịnh - Cơm Niêu,4.3,,"XPP7+6W3, Bình Phú, Thuận An, Bình Dương, Vietnam",+84 936 221 448,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB_zB0i57wVQNFjgIhi69O7A35OXnl8WcW0zbdCR8g_tbezS6moZp6ai42jwl2Ihs5UkJVvDsab7k9LypJzcDifOJ3rQWHlukQ5vPwC3Pr_BqwgtFVszuPc6rrHEwcYssa_yBGf6=w122-h92-k-no
Bình Dương,Đặc sản bò An Điền,4.7,,"17/5a Đ. D13-5A, TT. Lai Uyên, Bàu Bàng, Bình Dương, Vietnam",+84 888 447 788,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOjI1BOdA2JTKqiYYRcsS5yy3zCv4WCFZ5Ol4tG=w80-h173-k-no
Bình Dương,Quán Đặc Sản Lẩu Cua Đồng,5,,"79C4+C5F, Đ. Ng. Quyền, Dầu Tiếng, Bình Dương, Vietnam",+84 834 229 362,,"[['Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB8ZXYeoKPkYbRVmzQMIwZdw2DRdhPM82pPV01d-bliTlUdlzEwKM6SRE5Jt_KsmzmsFUui6zn1OmkChHK5wOs3MiAGW7CyGX6X_U_iBV_GnyC7tJGWryhKKOCHjtOFlA3M07aOu=w122-h92-k-no
Bình Dương,Quán Lệ - món ngon miền Trung,3.9,"₫1–100,000","76 Huỳnh Văn Lũy, Phú Lợi, Thủ Dầu Một, Bình Dương, Vietnam",+84 903 662 244,http://quanle.vn/,"[['Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB8Zj411CgqM7IJ3cj1FbJ7crB-LPynhvKTr-0tbI6bNbZCtd-gKXAtAvF1r3N0-YtFmVCeP5ZkpXFTqLY2ceoprVUmCe6wXWnf7CAZDY0Xtp7yNK520bcHkLVL-KFE-wrlVx5wi=w122-h92-k-no
Bình Dương,Thiện Lam quán đặc sản bò,4.1,,"106 Trần Văn Ơn, Phú Hoà, Thủ Dầu Một, Bình Dương, Vietnam",,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB-ohXkWbRT6q4tBM1bmqdwsg5T1XiNjCzNN4X9cl-as4tBcCKaqGlxYD1pNn3HXeOIjXLopdx13dqEPftnYtjF0Ya3829pockd1jEw-_oYNOUjlKkAFnVfVs_6lf-EQevqbiuBf=w122-h92-k-no
