Province,Title,Rating,Price,Address,Phone,Link,Service,Image,
B?c Giang,Nhà Hàng H?i S?n Gh? Xanh B?c Giang,4.5,,"3 Hùng V??ng 1, Ph??ng Lê L?i, B?c Giang, Vietnam",+84 916 884 848,https://haisanghexanh.com/,[None],https://lh5.googleusercontent.com/p/AF1QipOWGgaIpkmPSBdwhC_VSe49ojlv4ALuOwCUnzjj=w122-h92-k-no,
B?c Giang,Nhà Hàng ??c S?n Chim,4.2,,"35 ?. Mai S?u, ?a Mai, B?c Giang, Vietnam",+84 204 3857 060,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPIhi6_KDXafUadync8OhahNA_DfJxTnIET9HsI=w80-h106-k-no,
B?c Giang,Nhà Hàng Cua ??,4.5,,"64 Châu Xuyên, Ph??ng Lê L?i, B?c Giang, Vietnam",+84 848 288 388,,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOZ9sdIjDPgaizo2dUl_WXcGNYsvCm4jzyleWTI=w122-h92-k-no,
B?c Giang,B?c Giang. Trâu t??i Anh ?ào 36,4.1,,"ngõ 62 Lý T? Tr?ng, X??ng Giang, B?c Giang, Vietnam",+84 914 627 234,https://www.facebook.com/nhahanganhdao36,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNzWRSOTqY3TOmWHuyAZPjbt_O1i5Y99hJHnyW9=w122-h92-k-no,
B?c Giang,Nhà Hàng ?n Ngon,4.1,,"39 Ng. Trang, Ph??ng Tr?n Nguyên Hã, B?c Giang, Vietnam",,,[],https://lh5.googleusercontent.com/p/AF1QipPmCjjJ3nagXzDf0K1hmBO1OkpVagXw7BaK4V7U=w122-h92-k-no,
B?c K?n,Le Jardin Bac Kan,4.4,,"2/455 t? 9A, B?c K?n, Vietnam",+84 933 039 928,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM20tN-LvChrIIka7XgRWa7mvFNGMSZOz7AitLz=w122-h92-k-no,
B?c K?n,?m Th?c Nhà Sàn,3.7,,"5R3Q+PXR, TT. Minh Khai, B?c K?n, Vietnam",+84 983 546 358,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNKvP13F-3ka1Z8l5ExCXxqir_m4c4sC1AgpeE=w122-h92-k-no,
B?c K?n,Nhà hàng Thanh Thu - ??c s?n Th?t Dê,3.5,,"T? 1A ph??ng ??c Xuân thành ph? b?c kan t?nh b?c man, B?c K?n, Vietnam",+84 982 895 988,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPS-yYUB7e-nUjs4W5SoX5Xr6nTYbPuXFo0C1v_=w80-h106-k-no,
B?c K?n,Nhà Hàng Lá C? B?c K?n,3.9,,"4RQP+J33, Phùng Chí Kiên, B?c K?n, Vietnam",+84 209 3870 953,,"[['Outdoor seating', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNBTSlEutABGOMpY2vtaUQbB4wNL58WZmVtQiuG=w122-h92-k-no,
B?c K?n,Nhà Hàng TÁM C??NG B?c K?n,3.7,,"74 Võ Nguyên Giáp, T? 1, B?c K?n, 260000, Vietnam",+84 982 893 288,https://www.nhahangtamcuong.com/,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNMEYQVzvOj3ovxJWw2xBpZ8DiR9jJ1wdL59wFA=w80-h142-k-no,
B?c K?n,"B?p FIT - bún ?c, bún h?i s?n và bánh mì ch?o",4.5,,"143 Phùng Chí Kiên, ??i di?n th? thao, B?c K?n, Vietnam",+84 915 200 087,https://www.facebook.com/B%E1%BA%BFp-FIT-112331000354466/,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPo48Kop725Hd-KeXmAX47HDZ47JQFcW7DPdrrR=w122-h92-k-no,
B?c K?n,Nhà Hàng Duyên B?c Á,3.6,,"209 ?. Kon Tum, Phùng Chí Kiên, B?c K?n, 260000, Vietnam",+84 867 141 099,https://www.facebook.com/nhahangduyenbaca/,"[['Kerbside pickup', 'No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNhilVKOolDddCYdc4Yg4F4iu9x2Kt-7rOBEaMx=w122-h92-k-no,
B?c K?n,Nhà hàng Bia Ph? Núi,4,,"T? 11C, B?c K?n, 960000, Vietnam",+84 377 786 555,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOZmVa0jMHpj1jF-DmCdcBZ6IkWm-orDxNv1rJ1=w80-h120-k-no,
B?c K?n,AE quán - ?? ?n v?t,5,,"200 Võ Nguyên Giáp, Phùng Chí Kiên, B?c K?n, 23000, Vietnam",+84 868 409 806,,"[['Kerbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO1mnH_6X-lJQuGPK76A93VEZd1zLf9X35n5Lvd=w91-h92-k-no,
B?c K?n,Quán c?m Minh Biên,3.4,"?1–100,000","492 QL3, Nông Th??ng, B?c K?n, Vietnam",+84 919 149 662,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNllhaud_JRnTcAfZyvMrtMnJCp9FQwtlPyu69C=w122-h92-k-no,
B?c K?n,Nhà Hàng Kiên Duyên,5,,"T? 1A, B?c K?n, Vietnam",+84 856 636 999,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOayZQojFHt-26t2X5EfRtjEdGhM2XAD15URWyY=w122-h92-k-no,
B?c K?n,H?i s?n Lê H?ng,4,,"???ng Tr??ng Chinh, t? 5, B?c K?n, Vietnam",+84 975 706 110,,"[['Kerbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMpQj6PzACdA9hTF_zv3RkmbgAOVmP6xkKf85dx=w80-h106-k-no,
B?c K?n,Nhà hàng H??ng Quê,3.8,,"T? 3, TP, B?c K?n, Vietnam",+84 961 557 555,,"[['No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipML0MDrojVLHcNqUWfDRpSFDQwhmaNLstfw-J7y=w163-h92-k-no,
B?c K?n,Nhà hàng Lan Th?nh,3.6,"?1–100,000","375 QL3, Nông Th??ng, B?c K?n, Vietnam",+84 338 419 858,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPnfmBmH-Y0S1BH0vCd2K9dtCn6TYUGYmPMqVa-=w122-h92-k-no,
B?c K?n,Quán ?n Nga C?u,4.1,,"17 Nguy?n V?n Thoát, Phùng Chí Kiên, B?c K?n, Vietnam",+84 912 327 510,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN4rFRthYCBhQrs_D9bunU5nI8mPA1rloNimKqa=w122-h92-k-no,
B?c K?n,Quán C?m Quang Hào,3.6,"?1–200,000","4RWP+GFM, Tr??ng Chinh, Phùng Chí Kiên, B?c K?n, Vietnam",,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP6HqSsTbOgaCVLF3u_WeCHwWgRf9fQYEs-VXue=w163-h92-k-no,
B?c K?n,Nhà Hàng Cây Me,,,"Tp, 32 Tr?n H?ng ??o, Phùng Chí Kiên, B?c K?n, Vietnam",+84 979 558 109,,"[['Kerbside pickup', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMwbEd78XfSNLVS4DpwtvBtrl692F6qfng0DNDR=w122-h92-k-no,
B?c K?n,Nhà Hàng - Khách S?n S?n N?,4.1,€34,"1A, Phùng Chí Kiên, B?c K?n, Vietnam",+84 869 299 333,https://nhahangsonnu.com/,[],https://lh5.googleusercontent.com/p/AF1QipPFlWpMpIhRJRpeYF10MMaNFI1jj2XhReyxqcg9=w163-h92-k-no,
B?c K?n,Nhà Hàng B?o Mi?n,3,,"4RXM+649, Phùng Chí Kiên, B?c K?n, Vietnam",+84 209 3871 143,,"[['Takeaway', 'Dine-in']]",,
B?c K?n,Nhà Hàng Hi?n Dy,,,"60 Tr?n H?ng ??o, Phùng Chí Kiên, B?c K?n, Vietnam",+84 209 3872 897,,"[['Takeaway', 'Dine-in']]",,
B?c Ninh,Nhà Hàng ??c S?n Dê Núi,4,,"34 Nguy?n Cao, P.Ti?n An, B?c Ninh, Vietnam",+84 838 588 855,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMgRSGMIly0uLbi43Lg31FMFARHD_wZo-rWZlsl=w122-h92-k-no,
B?c Ninh,Nhà Hàng Trâu Gi?t Nh?t Giang - ??c s?n trâu gi?t t??i ngon ch?t l??ng nh?t t?i B?c Ninh,4.8,,"30 ?. L?c Long Quân, P. ?áp C?u, B?c Ninh, 16109, Vietnam",+84 915 153 448,,[['Dine-in']],https://lh5.googleusercontent.com/p/AF1QipMSkvvpRhUtNYsY2cgLqDakBRSdHp6J2GMiMg1f=w80-h106-k-no,
B?c Ninh,Nhà Hàng NH?T D??NG QUÁN - Dê Quay Tùng X?o Restaurant,4.7,,"16 Kim Lân, Kinh B?c, B?c Ninh, Vietnam",+84 336 090 387,https://www.facebook.com/nhatduongquan.16kimlan,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN0FYCPWbbvHmkxpWpdLOo3wOZqwOp1nWCLjBuu=w107-h92-k-no,
B?c Ninh,Nhà Hàng Ng?c Công ??c S?n,5,,"404 ?. Thiên ??c, P.V? An, B?c Ninh, Vietnam",,,[None],,
B?c Ninh,B?o Thái ??c S?n Dân T?c Th?t Chó Vi?t Trì,3.6,,"48 H? Ng?c Lân, Kinh B?c, B?c Ninh, Vietnam",,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOcNnjlgkXyjLxN-ShBLtvL_ijnZiyUAbIhTMAH=w194-h92-k-no,
B?c Ninh,Quán Ngon Ba Mi?n,3.8,,"1a Cao L? V??ng, ??i Phúc, B?c Ninh, Vietnam",+84 888 912 099,,"[['Outdoor seating', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOlDH92a5Qv8KNnFQfRfRbObAI63KO8Sl3iFpR3=w80-h106-k-no,
B?c Ninh,Nhà hàng 29,4.4,,"33 Ng?c Hân Công Chúa, ??i Phúc, B?c Ninh, 16000, Vietnam",+84 969 603 499,,"[['No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMsFI3K384lhyWDRYJ8hPjJGtH0PWhA66pRYVHK=w122-h92-k-no,
B?c Ninh,??c s?n Th? C?u X?a và Nay,4.3,,"140 Hoàng Qu?c Vi?t, P. Th? C?u, B?c Ninh, Vietnam",+84 987 696 096,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN--OyKetscBLJ3fTWo5sUUk-SUbGq-8VvoD9n3=w163-h92-k-no,
B?c Ninh,Gánh - Hue Speciality,4.4,"?1–100,000","79 Lê V?n Th?nh, Su?i Hoa, B?c Ninh, 220000, Vietnam",+84 985 106 456,https://www.facebook.com/profile.php?id=61555216593897&mibextid=LQQJ4d,"[['Kerbside pickup', 'No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNP3oFeJjw6F8177NHXaUMDIQBYMJt_MMvxQxxb=w92-h92-k-no,
B?c Ninh,Ph? Gan Cháy ?áp C?u TH?NG TH?Y,3.9,"?1–100,000","22 Tr?n Qu?c To?n, P.Ninh Xá, B?c Ninh, Vietnam",+84 395 110 057,,"[['No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMdnmRfXRXiZOmMF--OqSag9vVSsyVvpabYS5U4=w150-h92-k-no,
B?c Ninh,Tân L??ng S?n B?c Ninh,4.1,,"90 ?. Lý Nhân Tông, P.Ninh Xá, B?c Ninh, Vietnam",+84 835 435 555,https://www.facebook.com/tanluongson.vn,"[['Outdoor seating', 'Kerbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMdBqZChtVa-NY-eM-XB9MclnALq4qPBG2JL9m6=w137-h92-k-no,
B?c Ninh,Quán Ngon Thành Ph?,3.7,$$,"53W8+GXC, ?. L?c Long Quân, V?n An, B?c Ninh, Vietnam",+84 222 8501 889,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPAv1zjFhOTc5_-FyG_vwPchF1m_r8WwXaDnSxi=w122-h92-k-no,
B?c Ninh,c?m bình dân Nguy?t Ánh,4.5,,"55 Nguy?n ??ng ??o, Su?i Hoa, B?c Ninh, Vietnam",,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipONQkea3wlLYUR3fT36RGMmqZKLP9c6Ej3-S_Dt=w92-h92-k-no,
B?c Ninh,Chung M??i - Ph? gan cháy,4.2,"?1–100,000","?áp C?u, Tp. B?c Ninh, B?c Ninh, Vietnam",,,"[['Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOi4zuSho5Nytds3hdS1Kh10w8UPWLnfIjco8I9=w202-h92-k-no,
B?c Ninh,Nhà Hàng M'M B?c ninh,4.2,"?1–100,000","60 ?. Nguy?n Gia Thi?u, Su?i Hoa, B?c Ninh, 220000, Vietnam",+84 868 381 007,https://www.facebook.com/MMBacninh,"[['No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipP9vQH1GJBEXk8nEcf0EpKZOBe8AOr0ahO52tZE=w122-h92-k-no,
B?c Ninh,Noan H?i S?n Ngon,3.8,"?1,000,000+","90 Ng?c Hân Công Chúa, P.Ninh Xá, B?c Ninh, Vietnam",+84 933 601 981,https://www.facebook.com/100091254341064,"[['Outdoor seating', 'Kerbside pickup', 'No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNv_ypxPPnZ6ftec5SdlFCCFgxbD4i3lGeOjqp0=w163-h92-k-no,
B?c Ninh,Nhà hàng San San,4.1,$$,"5382+JWF, ?. Lê Thái T?, Võ C??ng, B?c Ninh, 790000, Vietnam",+84 222 3508 758,http://facebook.com/nhahangsansanbn,[['Dine-in']],https://lh5.googleusercontent.com/p/AF1QipPyEJexsnvaGxRMk7r2w_H8bhWr82d7hrasNM9T=w122-h92-k-no,
B?c Ninh,??Quán Cháo Cá Chín M??i,4.2,"?1–100,000","35 ?. Thiên ??c, P.V? An, B?c Ninh, Vietnam",+84 917 114 228,,"[['No-contact delivery', 'Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipM6FvVcmjupY3MEJ57fh35i_t9hjPpqDRULdt1S=w163-h92-k-no,
B?c Ninh,Nhà hàng l?u cua Duy Minh ( C?m Vi?t),4,,"86 Huy?n Quang, P.Ninh Xá, B?c Ninh, 790000, Vietnam",+84 222 3812 730,,"[['Delivery', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPtsczRe8TETEOiD4FvXdGSTtVbVdX9HOufXJwu=w163-h92-k-no,
B?c Ninh,Nhà hàng Bò T? A B?n - 29 Lê Thái T?,4.2,,"S? 29 ?. Lê Thái T?, Võ C??ng, B?c Ninh, Vietnam",+84 399 962 954,https://www.facebook.com/botoaban,"[['Outdoor seating', 'Kerbside pickup', 'Takeaway', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO3OACLL_QAElReOecMMzvWGiHpPjR4bBp-fEVw=w92-h92-k-no,
B?n Tre,Quán Bà Bèo,4.5,"?1–100,000","69M9+C8J, Ph??ng 5, B?n Tre, Vietnam",,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPU798wve27uoeeKQJwBOQOy3JK-FPQiTQuGmjB=w122-h92-k-no,
B?n Tre,Mai An Tiem Food Garden,3.9,$$,"108e ?. Nguy?n V?n Nguy?n, M? Th?nh An, B?n Tre, Vietnam",+84 913 189 610,https://maiantiemgarden.com/,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPML5OfO92XPMh2nBzOu5nV6ad5XVh9cUAubBYN=w80-h106-k-no,
B?n Tre,?n gì bán n?y-B?p Bà Béo,4.3,"?1–100,000","478B Ca V?n Th?nh, P. Phú Kh??ng, B?n Tre, Vietnam",+84 889 445 839,,"[['Outdoor seating', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNcxkZfWTKHOKRBfNx5syWgdevp7c_sQtd1nMxp=w163-h92-k-no,
B?n Tre,L?u m?m Trúc Giang,4.2,"?1–200,000","293D Nguy?n Th? ??nh, Street, B?n Tre, Vietnam",+84 916 702 969,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNK1Qg0LUYx5YnImdMEiTpy9htYPx9mEA9-buiU=w122-h92-k-no,
B?n Tre,H? Ti?u H?i S?n B?n Tre (Ben Tre Seafood Noodle Soup),4.1,"?1–100,000","36-38 Phan Ng?c Tòng, Ph??ng 1, B?n Tre, Vietnam",+84 984 373 079,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN_-gac90nSuHH5M97BFmdCJFw2Sp2Ua1IWgyFF=w138-h92-k-no,
B?n Tre,Nhà hàng n?i TTC B?n Tre,4.1,$$,"Hùng V??ng, Ph??ng 5, B?n Tre, Vietnam",+84 939 160 324,https://ttchospitality.vn/ttc-palace/TTC--NHA-HANG-NOI-BEN-TRE,"[['Outdoor seating', 'No-contact delivery', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPVyhSExuVrGWPUhS4toiKcD_ALfLau5MzmADGS=w163-h92-k-no,
B?n Tre,Nhà Hàng An Nam,4.3,,"898 ?. Nguy?n V?n Nguy?n, M? Th?nh An, B?n Tre, Vietnam",+84 704 705 706,http://amthucannam.com.vn/,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO4uYP6qqu_if3ck_UILF7_EGPq-j85AqJV5hUq=w163-h92-k-no,
B?n Tre,H?m R??u N??ng Ngon,3.8,$$,"Unnamed, Road, B?n Tre, Vietnam",+84 904 442 440,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPTIfWOohgXv_-iKmJQAwFd1QHzU9IYPN5iIiKD=w122-h92-k-no,
B?n Tre,Út Hoá Quán,3.9,,"113 Nguy?n Hu?, Ph??ng 1, B?n Tre, Vietnam",+84 915 056 795,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOXsN_TRHtCHuqJ-hE87GS6oNTKIVl7E3mgSF6P=w122-h92-k-no,
B?n Tre,Ph? Ng?c Châu,4.2,"?1–100,000","209 ?. Nguy?n V?n T?, Ph??ng 7, Tp. B?n Tre, B?n Tre, Vietnam",+84 888 819 707,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPdU_Y_-ewQBUWriAlM84LttqfNzzKh9emUno1i=w122-h92-k-no,
B?n Tre,Quán ?n sân v??n C?u Ba,4.5,,"?p 3, B?n Tre, Vietnam",+84 833 294 481,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPiNI7SzxmrJsBi4m3200TSKvv2FqnDVvDPtH76=w80-h106-k-no,
B?n Tre,?m th?c Ngô ??ng,4.1,,"165b, kp5, 86000, Vietnam",+84 345 252 739,http://nautiecmientay.com/,"[['Outdoor seating', 'Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNP34WEJmcwBgt3tKcF_3Led_ONUBdL0ftHI6Nm=w163-h92-k-no,
B?n Tre,Ti?m C?m Nam S?n,3.7,,"41 Phan Ng?c Tòng, Ph??ng 1, B?n Tre, Vietnam",+84 275 3822 873,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO-ek4n2mQJjddjXxBox7m2riIn2bId09G3uvj9=w80-h106-k-no,
B?n Tre,Ph? H?ng Cúc - Ph? B?n Tre,4.9,"?1–100,000","363/4D ?. Nguy?n V?n Nguy?n, An Thu?n A, B?n Tre, 86000, Vietnam",+84 932 770 435,http://phohongcuc.com/,"[['Outdoor seating', 'Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOuzkF_fuF2xmy-Ciqhl_eWGPi8_T_r5wXynp1j=w80-h106-k-no,
B?n Tre,Riro Korean Food - B?n Tre,4.4,"?1–100,000","42k ???ng s? 5, khu ph? 3, Khu dân c? Ao Sen, Ch? Chùa, B?n Tre, Vietnam",+84 868 222 792,,"[['Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMy5vzg4bxCPtVuFkj-4_Ls7bKU9s8zvhAFTnwN=w122-h92-k-no,
B?n Tre,H? ti?u m?c th?t b?m H?ng Khánh,4.9,"?1–100,000","??i l?, ?ông Tây, B?n Tre, 86000, Vietnam",+84 336 710 953,,"[['Curbside pickup', 'No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipPrIMcgQfDUejsidrmTRhIAsmvsQ8sf6ihoR1-2=w122-h92-k-no,
B?n Tre,C?m T?m Cô M??i,4.3,"?1–100,000","69RF+XF8, Nguy?n Ng?c Nh?t, Ph??ng 4, B?n Tre, Vietnam",+84 394 523 739,https://comtamcomuoi.com/,"[['Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMzNE-DoTXlolYjlnzjglL4Z_8ynisgXSBEMKo7=w122-h92-k-no,
B?n Tre,Nhà Hàng X? D?a,4.3,,"T? 2 ?p 3, Phú Nhu?n, B?n Tre, Vietnam",+84 906 986 836,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipNqVTG4OOLVMKCWpz6NF0EOXKZM8C4GYoBq_k_q=w122-h92-k-no,
B?n Tre,Quán Thích ?c,3.6,$$,"108A5 ??i L? ??ng Kh?i, P. Phú Kh??ng, B?n Tre, Vietnam",,,"[['Outdoor seating', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipO58f3xBcGC3uu33ePUuRXUjEslHiDONumLyAtW=w163-h92-k-no,
B?n Tre,Quán ?n Kim Ngân,4.2,"?1–100,000","793F+HFR, P. Phú Kh??ng, B?n Tre, Vietnam",+84 916 792 080,,"[['Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOkcyAkxrhlfLFuXVs1i2Q9rLBrJ-gpeefi8kzd=w163-h92-k-no,
Bình D??ng,??c S?n Dê Núi Bình D??ng I Nhà Hàng Dê H?ng Th?nh - C?m Niêu,4.3,,"XPP7+6W3, Bình Phú, Thu?n An, Bình D??ng, Vietnam",+84 936 221 448,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB_zB0i57wVQNFjgIhi69O7A35OXnl8WcW0zbdCR8g_tbezS6moZp6ai42jwl2Ihs5UkJVvDsab7k9LypJzcDifOJ3rQWHlukQ5vPwC3Pr_BqwgtFVszuPc6rrHEwcYssa_yBGf6=w122-h92-k-no,
Bình D??ng,??c s?n bò An ?i?n,4.7,,"17/5a ?. D13-5A, TT. Lai Uyên, Bàu Bàng, Bình D??ng, Vietnam",+84 888 447 788,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipOjI1BOdA2JTKqiYYRcsS5yy3zCv4WCFZ5Ol4tG=w80-h173-k-no,
Bình D??ng,Quán ??c S?n L?u Cua ??ng,5,,"79C4+C5F, ?. Ng. Quy?n, D?u Ti?ng, Bình D??ng, Vietnam",+84 834 229 362,,"[['Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB8ZXYeoKPkYbRVmzQMIwZdw2DRdhPM82pPV01d-bliTlUdlzEwKM6SRE5Jt_KsmzmsFUui6zn1OmkChHK5wOs3MiAGW7CyGX6X_U_iBV_GnyC7tJGWryhKKOCHjtOFlA3M07aOu=w122-h92-k-no,
Bình D??ng,Quán L? - món ngon mi?n Trung,3.9,"?1–100,000","76 Hu?nh V?n L?y, Phú L?i, Th? D?u M?t, Bình D??ng, Vietnam",+84 903 662 244,http://quanle.vn/,"[['Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB8Zj411CgqM7IJ3cj1FbJ7crB-LPynhvKTr-0tbI6bNbZCtd-gKXAtAvF1r3N0-YtFmVCeP5ZkpXFTqLY2ceoprVUmCe6wXWnf7CAZDY0Xtp7yNK520bcHkLVL-KFE-wrlVx5wi=w122-h92-k-no,
Bình D??ng,Thi?n Lam quán ??c s?n bò,4.1,,"106 Tr?n V?n ?n, Phú Hoà, Th? D?u M?t, Bình D??ng, Vietnam",,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB-ohXkWbRT6q4tBM1bmqdwsg5T1XiNjCzNN4X9cl-as4tBcCKaqGlxYD1pNn3HXeOIjXLopdx13dqEPftnYtjF0Ya3829pockd1jEw-_oYNOUjlKkAFnVfVs_6lf-EQevqbiuBf=w122-h92-k-no,
Bình D??ng,?i?m tâm sáng Cô Ba,4.6,,"806 Hu?nh V?n L?y, Phú M?, Th? D?u M?t, Bình D??ng, Vietnam",,,"[['Takeout', 'Dine-in']]",https://lh3.googleusercontent.com/gps-cs-s/AB5caB9FbyYDRcLsR-kxH08H-29XNRiC-_BLKEA_rodIqCvoHl8eZxQyiqS9ZaydySjCBN9fjQH0FJmD6lKbC1KkXTsRc80VGELy9LHZXTNfrZ4wBn2dMzIkwiDghIN1wOfLNwuIteE=w163-h92-k-no,
Bình D??ng,Cô Sáu ??c s?n Bình ??nh,,,"921 Lê H?ng Phong, P, Th? D?u M?t, Bình D??ng 111111, Vietnam",+84 356 007 899,,"[['No-contact delivery', 'Delivery', 'Drive-through', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipMG2OV_scrIneGcK95X7wrXadxsDINXr-rK9A6O=w138-h92-k-no,
Bình D??ng,Tr?m d?ng chân ??c S?n Muôn Ph??ng,4.2,,"?p 1 QL13, Tr? V?n Th?, Bàu Bàng, Bình D??ng 75707, Vietnam",+84 949 222 128,,"[['Delivery', 'Takeout', 'Dine-in']]",https://lh5.googleusercontent.com/p/AF1QipN9kO1OFFDOwxb-xZR5sKWcH1LlIRgxr8c2Tp2_=w122-h92-k-no,
